actual_price,predicted_price,residual
381017.27717625425,499733.2389625182,-118715.96178626397
184499.1250177033,263343.29918136116,-78844.17416365785
635012.5236729799,813042.8932665841,-178030.36959360423
220003.77845885692,381208.04816427437,-161204.26970541745
449998.7122159163,495856.40552803257,-45857.69331211626
169956.8737456347,234950.74523595336,-64993.87149031868
363996.67064595467,320996.2354619049,43000.43518404977
337999.60303101054,265759.94406054856,72239.65897046198
728031.7945080904,666976.5361169042,61055.25839118613
479021.1356740153,408483.2471002221,70537.88857379323
360014.6485423943,434962.2241630604,-74947.57562066615
311016.1129662072,321837.6271568488,-10821.514190641581
702007.9445733749,659705.1169416686,42302.82763170637
649982.0330316388,551382.9554598216,98599.07757181721
679967.308322311,506625.49530767195,173341.81301463908
299988.67412229633,464859.05759571487,-164870.38347341854
802911.6805354417,758903.4660121388,44008.21452330297
705033.0781109203,730763.7405125255,-25730.66240160528
274992.74651726685,536037.0833851376,-261044.33686787076
919973.367282293,593043.8040501224,326929.56323217065
949034.0909774412,702231.6026956738,246802.48828176735
449953.71459461335,533320.5242421139,-83366.80964750057
350004.04831045395,406811.74734788213,-56807.69903742819
330017.18241123157,337360.80155641335,-7343.619145181787
824968.1017303081,717397.6060128076,107570.49571750057
244996.69508820938,413772.5911288724,-168775.89604066304
248997.96432205703,326822.2586519944,-77824.29432993737
314991.2060133072,329246.9863107703,-14255.78029746312
600009.0395491241,539429.1210170197,60579.91853210435
424981.1100595267,362096.89537346247,62884.214686064224
141803.8438133294,218167.31965938953,-76363.47584606012
470005.652401455,507973.2221174383,-37967.56971598329
379989.9180867694,259784.3794246469,120205.5386621225
1241958.3421859888,1404305.2891173575,-162346.94693136867
381017.27717625425,478508.09724090906,-97490.8200646548
309991.4514148582,645011.0528432087,-335019.60142835043
1595025.0509459977,1173248.5451240155,421776.50582198217
348014.70026317565,432691.87815129146,-84677.17788811581
534988.2162849667,644125.6606661436,-109137.44438117696
840035.9772820559,706725.9216662733,133310.05561578262
249995.9508216961,405833.1406334647,-155837.18981176856
520008.2729758518,471413.6082687472,48594.66470710456
150001.41404490612,253069.60558493895,-103068.19154003283
216641.67491399645,348255.51724959974,-131613.8423356033
265003.9472127818,346691.29005924787,-81687.34284646605
446993.7985457382,361014.4900453024,85979.30850043584
244996.69508820938,359033.0804239655,-114036.38533575615
279009.19018718053,469717.6089119969,-190708.41872481635
270006.14581520704,354728.5571821086,-84722.41136690154
452480.52385889227,402626.0426522663,49854.48120662599
209944.81721468602,241506.8896282759,-31562.072413589893
286989.23921085306,502061.6724621489,-215072.43325129582
755020.3639600973,656785.6405252815,98234.72343481577
124741.64033179171,259650.82219170622,-134909.1818599145
269008.9689904289,381726.59210655483,-112717.62311612593
439986.7976045207,386806.8665685359,53179.93103598477
399952.0724354963,523282.8748354821,-123330.80239998578
320007.5921617715,317852.7884678467,2154.8036939247977
1326029.9019978924,1239515.2558624481,86514.64613544429
850007.1158332613,549928.6591563049,300078.4566769564
470005.652401455,515352.34135874687,-45346.68895729189
424004.7767201303,370758.64834367967,53246.12837645062
414985.9735637159,497422.79747739626,-82436.82391368039
724980.473231278,370083.6353550668,354896.8378762112
429982.5906544442,730251.7274153208,-300269.13676087663
647970.20866814,714331.1890273876,-66360.98035924765
367949.1396033774,475709.72384809965,-107760.58424472227
709985.623343134,883782.4270860179,-173796.80374288396
234990.41381084712,338908.33917344635,-103917.92536259923
320007.5921617715,592418.6905695312,-272411.0984077597
259496.89079651976,343390.99466114567,-83894.10386462591
99997.45353540013,191646.07887636824,-91648.62534096811
475014.21077960083,408209.43775051483,66804.773029086
820033.1128914005,944442.8484444611,-124409.73555306066
910000.1105713466,884040.1594477086,25959.951123637962
299958.6767547775,276426.47380207817,23532.20295269933
820033.1128914005,803128.2823983547,16904.830493045738
365017.28952338774,531149.6935285834,-166132.40400519565
507017.0950235253,351796.59907960315,155220.49594392214
479980.13662664936,453211.7245405403,26768.41208610905
1334944.131664038,1451022.8546178846,-116078.72295384668
585019.2314809182,599320.8543456866,-14301.622864768375
780039.6260472154,568000.0643858716,212039.5616613438
660003.2247661569,703409.4833362763,-43406.25857011939
324454.3087086095,333791.8003626325,-9337.491654023004
313514.22097875824,408272.5722357618,-94758.35125700355
549025.4080380053,567447.4427395927,-18422.0347015874
196005.89219888436,251491.1146344722,-55485.22243558784
414985.9735637159,444581.7291233025,-29595.75555958663
372987.4306243062,550917.2675236391,-177929.83689933293
330017.18241123157,297506.13756598317,32511.044845248398
1250057.3647181399,1148920.2653674309,101137.099350709
822496.9060720011,622735.5656960624,199761.3403759387
532000.6552521519,462763.6391937005,69237.01605845138
325885.05299609323,480362.6999654882,-154477.646969395
674954.121907281,859604.8705068217,-184650.74859954068
635012.5236729799,502991.9927132135,132020.53095976642
603982.1962045623,371586.5420450022,232395.6541595601
434999.4301195662,357518.28849231696,77481.14162724925
270006.14581520704,407348.1315736986,-137341.98575849156
265003.9472127818,352330.2427348422,-87326.29552206036
332003.23771344335,462519.76566475915,-130516.5279513158
504993.0773774131,444086.3018675025,60906.7755099106
641266.2395623404,953512.5758008109,-312246.3362384705
780039.6260472154,631902.8111348633,148136.81491235213
979992.3063963796,917581.9243028401,62410.38209353946
418989.02280290506,527114.1783040395,-108125.15550113446
649982.0330316388,639751.0947064678,10230.93832517101
499968.31230198784,552900.3685032233,-52932.05620123545
509915.3446295295,541287.9060964077,-31372.561466878164
546014.0570999861,345749.3875066045,200264.66959338164
810008.4834590409,626622.5469103782,183385.93654866272
774985.8111698879,668967.8335339326,106017.97763595532
649982.0330316388,450503.39619026857,199478.63684137026
314991.2060133072,384890.97473818215,-69899.76872487494
418989.02280290506,715060.612970686,-296071.590167781
375007.010708327,534054.4468153974,-159047.43610707036
272011.6023317929,349050.3738488574,-77038.77151706454
685017.7299170608,661630.2966108185,23387.43330624234
834009.4398151261,688822.458561904,145186.9812532221
764976.1990716234,767095.5137471642,-2119.3146755407797
569947.7677011974,440229.794649886,129717.97305131139
1604944.926098188,949934.9417657851,655009.9843324028
612987.6083803008,510265.5864883197,102722.02189198113
482000.292558309,382333.9801968193,99666.31236148969
325006.350135677,404900.7825742002,-79894.43243852316
557490.0864467438,665399.9774545031,-107909.89100775926
262498.3302391841,384003.35548370413,-121505.02524452005
1092959.814234331,1206329.270507179,-113369.45627284795
265056.9533026566,261989.6636577609,3067.2896448957035
444986.8454834047,411255.1367151636,33731.70876824111
249995.9508216961,550002.5837759656,-300006.63295426953
159995.3449931631,234569.07512167352,-74573.73012851042
565010.729379228,527472.7312584152,37537.998120812816
668505.5649352788,655288.2223374264,13217.342597852461
649982.0330316388,522304.649161703,127677.38386993582
577001.416253871,527713.899005494,49287.51724837709
279009.19018718053,263512.22342325863,15496.966763921897
639473.2055106866,508793.79143542855,130679.41407525807
379989.9180867694,513442.76817917544,-133452.85009240604
644996.3907333472,588911.9159905857,56084.474742761464
369497.7758493338,388458.09126470436,-18960.31541537057
479980.13662664936,562796.2735601072,-82816.13693345786
444497.62907172827,419030.9486157229,25466.680456005386
649982.0330316388,721899.1147737486,-71917.08174210973
756456.2663269034,755710.28106651,745.9852603933541
358004.2010175927,301723.4714967392,56280.72952085349
525024.3912403609,574554.711773459,-49530.32053309807
779961.625984679,692364.7636675092,87596.86231716978
284987.32939519046,493643.0373186514,-208655.70792346093
572518.3120428295,652525.7495043268,-80007.43746149738
523975.39180697966,889061.0367491217,-365085.64494214207
209504.3957029773,286016.3969189546,-76512.00121597733
437005.03685706045,408904.4660910316,28100.57076602883
379989.9180867694,402755.5572300643,-22765.639143294888
288254.7739981843,401824.2513860103,-113569.47738782602
875018.2305176305,1209100.7476226052,-334082.5171049747
579951.6401531016,523988.24392846983,55963.39622463181
838022.3083059116,641950.6775739699,196071.63073194167
550014.5437275284,552182.3973462445,-2167.8536187161226
291006.243136263,357136.10958970885,-66129.86645344587
370015.4350123861,510560.117830145,-140544.68281775888
386002.83770990116,345089.8515427249,40912.98616717628
500018.3116331437,459632.8514786841,40385.46015445958
339015.1243604569,338234.6064990411,780.5178614158067
350004.04831045395,358463.28445383895,-8459.236143385002
1049999.2417598825,897366.375603568,152632.8661563145
510017.33789744286,602720.1311490684,-92702.7932516255
699975.0706260412,563882.2807655811,136092.7898604601
360014.6485423943,422717.193154807,-62702.54461241275
354903.07393189706,448491.79350098094,-93588.71956908389
418989.02280290506,466831.39029625466,-47842.36749334959
525024.3912403609,458454.6706812443,66569.72055911663
203007.86477349082,323969.1631477693,-120961.29837427847
325006.350135677,529205.6010799054,-204199.25094422838
716117.830399437,613817.3317206326,102300.49867880438
544977.615322981,416949.1768389068,128028.43848407426
415899.9477084792,359817.63260935235,56082.315099126834
605009.8391871555,556205.5581148965,48804.28107225895
362942.60942856764,390450.0698003502,-27507.460371782538
234990.41381084712,291424.75061574136,-56434.336804894236
345000.10487535974,584057.6564476544,-239057.55157229461
339897.7105486483,344956.00793290045,-5058.297384252131
499019.27438014245,421868.99979724456,77150.2745828979
270006.14581520704,291615.5553036745,-21609.40948846744
1285039.4805462684,1050389.9622060403,234649.51834022813
557880.4661242033,706205.2207682177,-148324.7546440144
679016.0201477588,734462.6541726738,-55446.63402491505
350004.04831045395,383780.6968143974,-33776.64850394346
179997.81663621942,457912.8327802392,-277915.0161440198
434999.4301195662,383359.93705340935,51639.493066156865
544923.1202862451,467968.09677677637,76955.02350946877
340510.0773924567,462588.15655340656,-122078.07916094986
664971.8580362194,706025.5689999344,-41053.710963714984
350004.04831045395,360268.3490220525,-10264.300711598538
644996.3907333472,640475.29523942,4521.095493927132
499019.27438014245,373653.19819977315,125366.0761803693
814964.6361055204,664800.0376047766,150164.59850074386
999989.4420914612,1147100.3223436316,-147110.8802521705
334502.6229751683,488267.6535680727,-153765.03059290443
609991.3160106216,508072.49105072516,101918.82495989645
959914.9828585023,1127489.5632981104,-167574.58043960808
565010.729379228,507409.06696812063,57601.66241110733
705033.0781109203,821681.0633270183,-116647.98521609802
352004.7680200499,394453.87326372997,-42449.10524368007
749978.6361699108,767679.8593949513,-17701.223225040478
364251.5575154033,435641.52887236973,-71389.97135696642
211991.1908083487,254369.33407004087,-42378.14326169217
919973.367282293,697598.4131299746,222374.95415231842
549025.4080380053,413189.3228460646,135836.08519194077
419995.8041119478,393706.7123378713,26289.091774076456
276509.37352421886,413694.6004116618,-137185.22688744293
591016.964078017,551923.861902807,39093.10217521002
749978.6361699108,765175.8497311493,-15197.213561238488
699975.0706260412,480537.2431205126,219437.82750552858
279009.19018718053,369655.1195525231,-90645.92936534254
263893.2647004666,439104.89998097904,-175211.63528051245
254995.19988933546,340081.1697663991,-85085.96987706362
365017.28952338774,358913.13085880614,6104.158664581599
467521.2120263793,511772.6255778332,-44251.41355145391
679016.0201477588,673151.0764077267,5864.943740032031
1225059.5340444252,1616217.5201737385,-391157.98612931324
716117.830399437,626596.6782696823,89521.15212975466
925047.1609447353,580877.7588296456,344169.4021150897
509915.3446295295,454940.9237215325,54974.420907997
460514.67421481025,491061.8780182297,-30547.203803419427
499019.27438014245,412623.5314691651,86395.74291097734
389999.2129395211,550369.9540990149,-160370.74115949374
494004.54671291437,565723.375845834,-71718.82913291967
314991.2060133072,310584.21648869023,4406.989524616976
541988.4661341164,486755.63171469164,55232.83441942476
244996.69508820938,532876.5370523406,-287879.8419641312
589010.918609937,498314.7722765592,90696.14633337775
291997.34828691825,363358.9297589063,-71361.58147198806
162494.59196780372,340919.03121776367,-178424.43924995995
279959.4359361873,414858.5585060369,-134899.1225698496
997991.4618535088,706109.3736212485,291882.0882322603
252508.45189781958,456969.03242507327,-204460.58052725368
289005.2115566589,440974.3196619986,-151969.1081053397
762989.8443341762,647136.0082740693,115853.83606010687
279204.564993516,182878.88448916175,96325.68050435427
1190043.0013225419,963878.9454525493,226164.0558699926
449998.7122159163,347793.00087757217,102205.71133834415
537078.7442081848,500470.9666232607,36607.77758492407
309898.46792765445,364409.13605654845,-54510.668128894
580009.6382169717,411516.048650515,168493.58956645668
731095.958284635,534447.0134021743,196648.94488246064
620015.6508443463,576658.0229926305,43357.62785171578
484997.9775932012,560380.6739136246,-75382.69632042339
289989.50162086176,414596.96762740734,-124607.46600654558
600009.0395491241,284654.1902775884,315354.8492715357
716977.6876070574,358084.9136294215,358892.7739776359
460008.386582422,369878.96955469926,90129.41702772275
176504.2086299326,283170.4118124504,-106666.20318251778
442015.3990797952,978758.737849598,-536743.3387698028
840035.9772820559,651072.6268345419,188963.35044751398
205007.12220900704,307922.2388428309,-102915.11663382384
539986.8141491429,651463.4864118483,-111476.6722627054
274937.7534674518,429335.5968064933,-154397.84333904152
330017.18241123157,288316.1053086548,41701.07710257679
170007.86845658242,349664.85254078987,-179656.98408420745
265003.9472127818,79072.94816588076,185930.99904690107
359008.0174676456,436621.63054935203,-77613.61308170645
174992.78089041667,186762.84993741853,-11770.06904700186
470005.652401455,304939.7813119055,165065.8710895495
1011050.0477580839,764665.0339369902,246385.01382109371
422988.3854134379,460351.1408878602,-37362.7554744223
350004.04831045395,417543.3391064176,-67539.29079596367
638004.1072486409,587984.895904461,50019.211344179814
244996.69508820938,405990.69341570395,-160993.99832749457
677117.4345515884,727196.874533569,-50079.4399819806
730000.1364190738,725186.1054732873,4814.030945786508
344965.6065898153,511598.7200143058,-166633.1134244905
605009.8391871555,657179.4012742752,-52169.56208711967
432008.26543733146,604610.279635712,-172602.01419838058
776537.3337976804,418322.5233389294,358214.81045875105
335004.7534133102,460301.554304907,-125296.80089159677
890020.7001203166,827427.7398989432,62592.96022137336
479980.13662664936,577367.6077832074,-97387.47115655808
268498.3372031602,466989.5647337083,-198491.22753054806
551998.1644599552,393688.0903825879,158310.07407736726
611212.5194390039,604146.1915898067,7066.327849197201
444986.8454834047,500969.5665574556,-55982.721074050874
1269965.1282666018,501450.93211311527,768514.1961534866
325006.350135677,301255.1594227185,23751.190712958516
669977.8961486298,575911.692715202,94066.20343342784
314991.2060133072,319431.7863233253,-4440.580310018093
900044.963047313,695682.8088433654,204362.15420394763
600009.0395491241,527639.6056303314,72369.43391879264
359008.0174676456,581855.913967059,-222847.89649941341
414985.9735637159,359178.24553674855,55807.72802696732
173009.19113211875,328332.00964808406,-155322.8185159653
328436.895658015,441983.5873654341,-113546.69170741912
539015.7121376827,409748.41756569664,129267.29457198607
649007.7908464007,667138.0108755925,-18130.220029191813
339999.6951587399,322746.4047508433,17253.290407896624
502977.1396313113,371444.4886326283,131532.650998683
399992.0696425668,388673.7140010465,11318.355641520291
309991.4514148582,350943.8011170239,-40952.349702165695
291006.243136263,483828.199190554,-192821.956054291
1599977.3006250064,875945.4729261681,724031.8276988383
320007.5921617715,563098.2238700115,-243090.63170824002
234990.41381084712,245936.64292644188,-10946.22911559476
360988.001528678,399948.79597160063,-38960.79444292263
129884.38661304016,229566.8976925872,-99682.51107954704
200005.4709687925,278980.5251034114,-78975.0541346189
200005.4709687925,321918.9249642467,-121913.45399545418
345000.10487535974,446519.47765407356,-101519.37277871382
294990.9627184533,341614.44756770163,-46623.484849248314
259004.31479938715,316303.04584560153,-57298.73104621438
248997.96432205703,425106.9310467966,-176108.96672473958
470005.652401455,580404.9953812121,-110399.34297975712
939966.9555894141,766648.5021938508,173318.4533955633
769964.7395583643,472726.46009930375,297238.2794590605
305987.64368351887,379053.8416671602,-73066.19798364135
611885.2231295852,580109.2091400864,31776.013989498722
249995.9508216961,250706.11419723756,-710.1633755414514
500018.3116331437,333833.5568782099,166184.75475493376
590013.088774859,568327.7344076145,21685.354367244523
479980.13662664936,355075.5676616549,124904.56896499445
419995.8041119478,349604.9102007029,70390.89391124487
395814.1255028445,440247.2127372419,-44433.08723439736
352991.76251796697,499351.6833372689,-146359.92081930191
528976.877470765,674995.7374569974,-146018.85998623236
555986.8934370908,517155.0693870225,38831.82405006827
484997.9775932012,522435.2742875286,-37437.29669432738
761998.6019836691,539267.8816774506,222730.72030621849
467988.9670769519,536918.5509836271,-68929.58390667517
500018.3116331437,615971.7998895193,-115953.48825637565
399992.0696425668,896773.8587905259,-496781.78914795915
313514.22097875824,280520.87840795855,32993.342570799694
550014.5437275284,496639.2063220587,53375.337405469734
266998.9487209722,366905.33589112153,-99906.3871701493
359942.65281249833,542699.6832091379,-182757.03039663954
565010.729379228,439385.00481885625,125625.72456037172
880020.0761491403,808340.7867723741,71679.28937676619
449998.7122159163,417259.199944403,32739.51227151329
252003.93967441836,362876.32139860495,-110872.38172418659
723025.666130684,531903.2991409231,191122.3669897609
265003.9472127818,234069.9240543879,30934.023158393917
490019.2720364446,638871.3426081153,-148852.07057167066
426002.28964901064,470953.37033655995,-44951.080687549314
320007.5921617715,354635.08639330853,-34627.49423153704
616985.0053006047,469969.27182528627,147015.73347531847
734026.1986916009,1041619.7130485489,-307593.51435694797
355506.922283253,427071.67035840027,-71564.74807514728
1144982.6018909868,1226486.5928275024,-81503.99093651562
624995.6695659152,323397.5107865164,301598.15877939883
1190043.0013225419,788725.615252312,401317.3860702298
330017.18241123157,551835.1261175993,-221817.94370636775
1280037.5866052222,1002511.3373513459,277526.2492538763
600009.0395491241,408712.29304096097,191296.7465081631
482482.5339313676,354822.1960390384,127660.3378923292
192009.4752398905,214649.5094875131,-22640.034247622592
429982.5906544442,401414.8260609883,28567.764593455882
335004.7534133102,494555.22641830466,-159550.47300499445
259990.4035777104,314349.0264652688,-54358.62288755839
210007.81010831188,279487.16058172786,-69479.35047341598
437486.0068826192,434297.83542256063,3188.17146005854
455021.52294948127,251547.7657757457,203473.75717373556
200005.4709687925,397049.9730262741,-197044.50205748162
554987.0171874947,339486.27627325256,215500.7409142421
539986.8141491429,575623.51380373,-35636.69965458708
374482.3682287625,409182.4480153826,-34700.079786620045
318985.2045594549,430067.0704171266,-111081.86585767166
434999.4301195662,410119.8668073115,24879.56331225473
336011.27670359326,292221.4108535799,43789.86585001339
615998.618611904,911715.5516135441,-295716.93300164014
155003.03866507058,240024.4227077935,-85021.38404272293
375007.010708327,360926.81122860214,14080.199479724863
409994.9001727164,450432.588091707,-40437.68791899056
248003.96179515906,353264.9217342733,-105260.95993911425
379989.9180867694,372198.47336731106,7791.444719458348
663975.1479685989,499238.47376795154,164736.67420064734
294990.9627184533,341211.4857212681,-46220.52300281479
820033.1128914005,937555.2455175498,-117522.13262614934
244996.69508820938,322476.61394344515,-77479.91885523577
520008.2729758518,392317.00541502715,127691.26756082464
182992.41813335533,245622.8582343412,-62630.44010098587
352497.9198209906,321921.71962186066,30576.200199129933
251198.8159524538,353332.7912006837,-102133.9752482299
431015.7882131504,568303.0427118775,-137287.2544987271
649982.0330316388,401852.0906168349,248129.94241480395
320007.5921617715,279147.8496690099,40859.74249276158
848987.7190546555,613612.9245959182,235374.79445873736
274937.7534674518,285347.4976340915,-10409.744166639692
615013.8088800033,415546.19174572476,199467.61713427852
449998.7122159163,437559.3761829043,12439.33603301202
475014.21077960083,389037.706213616,85976.50456598483
333000.74293628917,477036.14899876126,-144035.4060624721
330017.18241123157,453159.7295811275,-123142.54716989596
449998.7122159163,407318.34588270145,42680.36633321486
401997.0382352448,436311.9960119034,-34314.957776658586
330611.74828832876,369830.4835329225,-39218.73524459376
549025.4080380053,796435.3298287101,-247409.9217907047
539986.8141491429,512717.4790027438,27269.335146399157
660993.9724783251,402045.18835014716,258948.78412817797
370052.4384060261,374174.2162206224,-4121.777814596309
491000.29127274774,630921.4800758725,-139921.18880312477
279987.4332796247,324172.71562216524,-44185.282342540566
925880.078146104,971735.9473793318,-45855.8692332278
1034987.5959288668,613158.9857182408,421828.6102106259
314991.2060133072,365243.2982155458,-50252.092202238564
869957.8141740499,795344.6471385143,74613.16703553556
539986.8141491429,549201.5927457972,-9214.778596654302
600009.0395491241,456338.8384280959,143670.20112102816
484997.9775932012,443742.1745507228,41255.803042478394
424981.1100595267,322364.2559533296,102616.85410619708
734981.0532709017,772202.3097647825,-37221.25649388088
330017.18241123157,454199.16403728916,-124181.98162605759
824968.1017303081,882741.7815920318,-57773.67986172368
664971.8580362194,614011.2124605685,50960.64557565085
580009.6382169717,597151.1375980839,-17141.499381112284
366736.9087237372,453145.3353177832,-86408.426594046
639984.9887611001,518544.1004552109,121440.88830588921
284702.4845119741,310013.51360122557,-25311.029089251475
257996.1651413317,342105.49321612593,-84109.32807479423
379989.9180867694,454199.16403728916,-74209.24595051975
213672.55385529005,343915.92268461495,-130243.3688293249
649982.0330316388,468523.453734661,181458.57929697784
208417.80044146188,209592.91088266685,-1175.1104412049754
755020.3639600973,657590.668110835,97429.6958492623
265003.9472127818,256804.91553030512,8199.031682476692
709985.623343134,853542.2334900819,-143556.6101469479
1010039.5030668841,714383.170903515,295656.33216336917
539986.8141491429,629124.3089274894,-89137.4947783465
434999.4301195662,410796.4845169052,24202.945602661
465003.4016876277,521432.027500385,-56428.625812757295
305987.64368351887,385147.54638940055,-79159.90270588169
470005.652401455,325013.18986022135,144992.46254123363
442501.88353617984,341475.53136263596,101026.35217354388
385193.0822914846,186159.93448515126,199033.14780633332
109996.07914467856,222076.23544450957,-112080.15629983101
840035.9772820559,1208552.199543321,-368516.22226126515
965016.0381233898,734888.8634276998,230127.17469569005
560004.4448992941,446060.22878947575,113944.21610981831
384885.05105457455,579765.7213415795,-194880.6702870049
687488.2379911466,571094.8116765685,116393.42631457816
210007.81010831188,428902.2054958759,-218894.39538756403
240001.39144624295,351327.947406483,-111326.55596024005
215001.4389762084,348264.9124834209,-133263.47350721253
554987.0171874947,500674.17731891706,54312.839868577605
404982.85019720223,240012.06832353608,164970.78187366616
655006.2129550765,683663.2514977676,-28657.038542691153
549025.4080380053,740351.0555162212,-191325.64747821586
525024.3912403609,411685.8895036409,113338.50173672003
262498.3302391841,379033.4916688572,-116535.16142967314
607981.6624199718,530731.5258713816,77250.13654859015
434999.4301195662,477299.5200041139,-42300.08988454769
979992.3063963796,896451.7135288968,83540.5928674828
570004.7653278012,535484.3500677117,34520.41526008956
444986.8454834047,379709.2173213855,65277.62816201919
500018.3116331437,372462.5316533949,127555.77997974877
355009.56082631194,374641.95170535886,-19632.39087904693
590013.088774859,538475.665228383,51537.42354647594
544977.615322981,511746.79245208454,33230.82287089649
600009.0395491241,454779.6740855026,145229.3654636215
309001.0642349489,375318.26237001026,-66317.19813506136
875018.2305176305,753386.5651735347,121631.66534409579
709985.623343134,769281.9090885862,-59296.285745452275
269952.1499858071,341016.9103527746,-71064.76036696753
467007.22143980063,444798.8965769176,22208.32486288302
550509.779639615,479345.81300020585,71163.96663940913
433479.5933799415,396103.2369754661,37376.3564044754
1400024.0877875367,1583589.5041707417,-183565.41638320498
362870.0281650504,489415.49996591895,-126545.47180086857
534988.2162849667,630092.5901660802,-95104.37388111348
259990.4035777104,380765.2035250956,-120774.79994738518
234990.41381084712,341724.67170811526,-106734.25789726814
577001.416253871,517302.55056359014,59698.865690280916
355009.56082631194,472869.34800092777,-117859.78717461583
429982.5906544442,482740.7420349889,-52758.1513805447
149896.44979684753,402695.5051912909,-252799.0553944434
236996.34546038418,369723.8386216081,-132727.49316122392
460008.386582422,413517.3989323991,46490.9876500229
195008.8068774212,350281.80772962625,-155273.00085220506
439986.7976045207,498079.0357537149,-58092.23814919422
429982.5906544442,512754.86479072424,-82772.27413628006
565010.729379228,466148.34119357663,98862.38818565133
739921.9598818694,576969.4255609268,162952.5343209426
528025.5755199252,469138.60985246836,58886.965667456854
399952.0724354963,448008.4371014299,-48056.364665933594
108999.65542851502,173811.5693041936,-64811.91387567858
414985.9735637159,580857.0405639138,-165871.0670001979
350004.04831045395,350889.57153930154,-885.5232288475963
179997.81663621942,263475.2326568541,-83477.41602063467
729927.140055311,914816.1980192886,-184889.05796397757
473023.3348603441,454684.2311097152,18339.103750628943
580009.6382169717,568190.4866751486,11819.151541823056
490019.2720364446,417400.7586990816,72618.51333736302
439019.8906374402,302115.0208273665,136904.8698100737
379989.9180867694,516478.2538438759,-136488.33575710648
919973.367282293,1032058.0092545048,-112084.64197221177
1321529.056104933,611836.5842413462,709692.4718635867
490019.2720364446,436968.3858915943,53050.886144850345
560004.4448992941,674388.5410079343,-114384.0961086402
226499.9492854722,332585.968501806,-106086.01921633384
953028.4163712176,732836.9089128128,220191.50745840475
598211.7097731377,584657.4925353914,13554.217237746343
525024.3912403609,483182.6579117412,41841.73332861974
570004.7653278012,453349.7289062994,116655.03642150183
639984.9887611001,651162.787881518,-11177.799120417912
163243.78892276852,228147.61775426636,-64903.82883149784
220996.02634524845,329344.37315441447,-108348.34680916602
549025.4080380053,439634.91561988875,109390.4924181166
600009.0395491241,360770.48721991526,239238.55232920882
147502.4404427921,332958.1355205828,-185455.69507779067
265003.9472127818,243618.42225115676,21385.52496162505
407012.8351815157,419352.378205203,-12339.543023687263
336011.27670359326,552436.0932283181,-216424.81652472488
525024.3912403609,431279.9258265704,93744.46541379049
962029.1205195162,1130280.5441613775,-168251.4236418613
539015.7121376827,618900.4881956211,-79884.77605793835
299000.3431407227,304123.71542127803,-5123.372280555312
605009.8391871555,435958.8082240133,169051.03096314217
500018.3116331437,684605.023704799,-184586.71207165532
252508.45189781958,354982.2121838897,-102473.76028607012
384000.8326780749,710085.795332079,-326084.96265400416
518502.4335067941,465281.502641265,53220.93086552911
339999.6951587399,401887.64110491716,-61887.945946177235
475014.21077960083,383318.7710881188,91695.43969148205
246989.22717923496,475822.20419006364,-228832.97701082868
605009.8391871555,520678.77496514085,84331.06422201463
958955.5476731899,975997.371798279,-17041.8241250891
178992.645967773,281164.93243565754,-102172.28646788455
375007.010708327,400838.64599519974,-25831.63528687274
554987.0171874947,507114.12199139805,47872.89519609662
858463.9786797864,956283.1987067215,-97819.2200269351
290308.66558063996,293210.693020013,-2902.0274393730215
429982.5906544442,436620.22426950507,-6637.633615060884
490019.2720364446,370455.70775343373,119563.5642830109
399992.0696425668,364403.9101214896,35588.15952107718
308013.84122863744,440343.6231500342,-132329.7819213968
574985.441311107,639399.2367991618,-64413.79548805475
588481.0472610616,489071.5378796477,99409.50938141393
460008.386582422,419047.89780487533,40960.48877754668
220003.77845885692,296699.1354562439,-76695.35699738696
299000.3431407227,307192.46699333616,-8192.12385261344
184001.64927462497,284226.6017957687,-100224.95252114374
274992.74651726685,366996.21993015375,-92003.4734128869
223999.7018926707,316006.02188123105,-92006.31998856034
539986.8141491429,417071.68711321603,122915.12703592691
744970.5750466443,916662.9768338356,-171692.40178719128
207005.3671143447,276683.05110642174,-69677.68399207704
320007.5921617715,396390.40828037047,-76382.81611859897
199406.35368115545,332384.4401042711,-132978.08642311566
486990.55128614063,395922.1657631659,91068.38552297471
479021.1356740153,462339.37610665464,16681.759567360685
1209962.5903150735,1030569.4915151405,179393.09879993298
334001.2451680692,249020.39937519556,84980.84579287365
475014.21077960083,348571.0541558172,126443.15662378364
360014.6485423943,424436.9861361443,-64422.33759375004
919973.367282293,734894.7809621197,185078.58632017334
449998.7122159163,436920.5254654341,13078.186750482186
299808.7349049867,311424.81310178916,-11616.078196802468
352004.7680200499,662214.0844408637,-310209.3164208138
484997.9775932012,614204.5257412551,-129206.54814805393
223999.7018926707,301736.85024775955,-77737.14835508884
652000.1037274774,458935.9382446499,193064.16548282746
444986.8454834047,658697.4258494301,-213710.58036602545
426983.2225556181,379560.3088492488,47422.91370636929
699975.0706260412,469633.5035347849,230341.56709125626
174992.78089041667,342485.991785575,-167493.21089515832
234990.41381084712,389827.67834847455,-154837.26453762743
439986.7976045207,347924.96746243915,92061.83014208154
350004.04831045395,335212.14678980253,14791.901520651416
850007.1158332613,655111.5372163068,194895.5786169545
499019.27438014245,382897.987685752,116121.28669439047
562024.0940882512,660685.9170677386,-98661.82297948736
699975.0706260412,531420.4597466835,168554.61087935767
484997.9775932012,658669.5765210509,-173671.59892784967
363015.20520978933,448032.1357212799,-85016.93051149056
